productType,price,sqft,rooms,bathrooms,location,pricePerSqft,latitude,longitude
Apartment,740000,445,0,1,Jumeirah Village Circle (JVC),1662.9213483146068,25.050803683826,55.205220721407
Apartment,2900000,858,1,2,Downtown Dubai,3379.95337995338,25.196345687535,55.283689695926
Apartment,950000,753,1,2,Jumeirah Lake Towers (JLT),1261.6201859229748,25.077385,55.14736
Apartment,1900000,971,2,2,Dubai Hills Estate,1956.745623069001,25.105809354832,55.244930156757
House,1850000,2563,4,4,Dubai South,721.810378462739,24.867172264774,55.136124617201
Apartment,7000000,2753,3,5,Umm Suqeim,2542.6807119505993,25.132797305286,55.192263774765
House,7495000,3039,3,4,Dubai Hills Estate,2466.271799934189,25.120277321012,55.262083808269
Apartment,1550000,700,1,1,Dubai Creek Harbour,2214.285714285714,25.200385766071,55.350257095121
House,1999995,2100,3,4,Town Square,952.3785714285714,25.002050606249,55.300858091218
House,2820000,2982,4,4,The Valley,945.6740442655936,25.007974,55.544892701686
Apartment,1600000,1145,2,2,Jumeirah Village Circle (JVC),1397.3799126637555,25.047706,55.198632
Residence,1990000,2746,4,4,Dubai South,724.6904588492353,24.867172264774,55.136124617201
Apartment,1950000,890,1,2,Dubai Hills Estate,2191.0112359550562,25.119282,55.257945
Apartment,1949900,799,1,2,Dubai Hills Estate,2440.425531914894,25.119282,55.257945
House,2750000,3298,4,5,Dubai South,833.8386901152213,24.934315136653,55.224219996037
Apartment,3350000,799,1,2,Bluewaters Island,4192.740926157697,25.073878661789,55.124292548172
Apartment,3000000,1544,3,3,Dubai Marina,1943.0051813471503,25.087214,55.145463
Apartment,1678802,819,1,2,Sobha Hartland,2049.8192918192917,25.178557875826,55.311015293207
Apartment,620000,380,0,1,Meydan City,1631.578947368421,25.156723,55.30123
Apartment,1200000,1116,2,3,Al Furjan,1075.268817204301,25.027809505369,55.154684311086
Apartment,1450000,660,1,1,Dubai Hills Estate,2196.969696969697,25.112174985686,55.2520176669
House,2575000,2744,3,3,Al Furjan,938.4110787172011,25.029540000813,55.142142819232
Apartment,1750000,1100,2,2,Dubai Creek Harbour,1590.909090909091,25.203046166335,55.346426854466
Apartment,2300000,990,1,2,Downtown Dubai,2323.2323232323233,25.188748,55.276357
House,3700000,2788,4,4,Dubai Sports City,1327.1162123385939,25.041612582223,55.214085479806
House,3550000,3400,3,4,The Sustainable City,1044.1176470588234,25.032303562628,55.280014433384
Apartment,2100000,949,2,2,Business Bay,2212.8556375131716,25.184639586916,55.266337507727
Apartment,950000,733,1,2,Jumeirah Village Circle (JVC),1296.043656207367,25.064438091294,55.217867379562
House,6650000,6584,4,4,Jumeirah Park,1010.0243013365736,25.046198371196,55.169398113724
House,8500000,4689,5,6,Jumeirah Park,1812.7532522925997,25.054458143028,55.145723395613
Residence,1615000,1478,3,4,Dubai South,1092.6928281461435,24.858902437589,55.148906691794
Apartment,765000,785,1,1,Dubai Marina,974.5222929936306,25.068789,55.133426
Apartment,31500000,5578,3,4,Palm Jumeirah,5647.185371100753,25.111190358727,55.145625070737
Apartment,970000,962,2,2,Jumeirah Lake Towers (JLT),1008.3160083160083,25.065853,55.137395
Apartment,7500000,4053,3,5,Palm Jumeirah,1850.481125092524,25.113732,55.136647
Apartment,1050000,787,1,2,Jumeirah Village Circle (JVC),1334.1804320203303,25.048591,55.204014
Apartment,1700000,650,1,2,Dubai Marina,2615.3846153846152,25.078374,55.137878
Apartment,5000000,2102,3,4,Downtown Dubai,2378.686964795433,25.186969,55.276799
Apartment,780000,674,1,2,Jumeirah Village Circle (JVC),1157.2700296735904,25.067438315942,55.203948608019
Apartment,3450000,1099,2,3,Downtown Dubai,3139.2174704276617,25.196345687535,55.283689695926
Apartment,3600000,1239,2,2,Downtown Dubai,2905.5690072639227,25.192685238114,55.271733800862
Apartment,2649000,737,1,1,Dubai Harbour,3594.301221166893,25.098942394626,55.14159673009
Apartment,1450000,520,0,1,Business Bay,2788.4615384615386,25.184276717658,55.268082881414
House,8000000,3805,5,4,The Meadows,2102.496714848883,25.074094345887,55.15550395237
Residence,2900000,2164,3,2,Tilal Al Ghaf,1340.1109057301294,25.027224501583,55.2292456674
Apartment,750000,787,1,2,Jumeirah Village Circle (JVC),952.9860228716645,25.057269366512,55.197253086444
Apartment,3750000,1435,2,2,Jumeirah,2613.240418118467,25.240309107705,55.253639646153
Apartment,850000,601,1,2,Dubai Studio City,1414.3094841930117,25.041004013503,55.24613589381
House,3299999,2853,4,5,Arabian Ranches 3,1156.676831405538,25.065148945646,55.321632462668
Apartment,4370000,1436,2,2,Dubai Media City,3043.175487465181,25.091571616327,55.150411829763
Apartment,2350000,793,1,1,Dubai Harbour,2963.4300126103403,25.098942394626,55.14159673009
Apartment,2300000,1177,1,1,Dubai Creek Harbour,1954.1206457094308,25.207717500265,55.347024901944
Apartment,1699000,799,1,1,Business Bay,2126.4080100125157,25.183468981888,55.261473155467
Apartment,550000,331,0,1,Meydan City,1661.631419939577,25.17080185618,55.305620935797
Apartment,1550000,352,0,1,Palm Jumeirah,4403.409090909091,25.111515,55.138575
Apartment,3200000,1478,3,3,Business Bay,2165.0879566982408,25.193373,55.265283
Apartment,450000,465,0,1,Dubai Residence Complex,967.741935483871,25.085807366,55.380935622296
Apartment,1900000,890,1,1,Sobha Hartland,2134.8314606741574,25.178392951697,55.311535191603
Apartment,1600000,1060,2,2,Business Bay,1509.433962264151,25.186702,55.282607
Residence,1985000,2486,4,4,Dubai South,798.4714400643604,24.858902437589,55.148906691794
Apartment,1450000,1346,2,3,Jumeirah Village Circle (JVC),1077.2659732540862,25.054204214761,55.202882571161
Apartment,2599999,1511,2,3,Business Bay,1720.7140966247518,25.182245,55.254283
House,4100000,4544,4,5,Jebel Ali,902.2887323943662,25.038019606843,55.115899044604
Apartment,1600000,630,1,2,Business Bay,2539.6825396825398,25.180653834591,55.25276092083
Residence,2200000,2268,4,3,DAMAC Lagoons,970.0176366843034,25.011344861851,55.236696989185
Apartment,1675000,981,1,2,Dubai Creek Harbour,1707.4413863404689,25.20617132355,55.343507511728
House,12190000,10673,7,7,DAMAC Lagoons,1142.1343577251007,25.013766647421,55.243957076803
Apartment,2200000,1255,2,2,Business Bay,1752.988047808765,25.185091730844,55.292930570692
House,2600000,1647,2,3,The Springs,1578.627808136005,25.051038895544,55.174361264888
Apartment,2399000,931,2,2,Business Bay,2576.7991407089153,25.185479567803,55.268973586616
Apartment,2750000,745,1,1,Dubai Harbour,3691.2751677852348,25.098942394626,55.14159673009
Apartment,2300000,1300,2,3,Sobha Hartland,1769.2307692307693,25.177532312503,55.312518226215
Residence,1950000,2274,4,3,DAMAC Lagoons,857.5197889182058,25.003462375426,55.229937414194
Apartment,4330000,1206,2,2,Dubai Harbour,3590.3814262023216,25.098942394626,55.14159673009
Apartment,5255000,1221,2,2,Dubai Harbour,4303.849303849303,25.098942394626,55.14159673009
Residence,25500000,5321,4,5,Downtown Dubai,4792.332268370607,25.196367,55.27209
Apartment,2799999,1138,2,2,Business Bay,2460.4560632688926,25.181384938389,55.252289956271
Apartment,8500000,1727,2,2,Dubai Harbour,4921.829762594094,25.101397121282,55.142588420555
Apartment,790000,740,1,2,Al Furjan,1067.5675675675675,25.031487279461,55.139057995132
Apartment,1050000,1149,1,2,Arjan,913.8381201044386,25.061145234514,55.245644953356
Apartment,2500000,364,0,1,Dubai Marina,6868.131868131868,25.087447039251,55.144634052761
Apartment,1399999,1346,2,2,Jumeirah Village Circle (JVC),1040.1181277860328,25.054204214761,55.202882571161
Apartment,850000,1528,2,3,Jumeirah Village Circle (JVC),556.282722513089,25.057293,55.214281
House,17999999,9814,4,6,Palm Jumeirah,1834.114428367638,25.119675923962,55.110715555806
Apartment,1100000,758,1,1,The Greens,1451.1873350923483,25.092026419785,55.173492729664
Apartment,8100000,1944,3,4,Dubai Harbour,4166.666666666667,25.098942394626,55.14159673009
House,4150000,3019,4,4,Al Furjan,1374.6273600529976,25.029540000813,55.142142819232
Apartment,745000,837,1,2,Jumeirah Village Circle (JVC),890.0836320191158,25.064647,55.208645
Residence,2500000,2155,3,3,Serena,1160.092807424594,25.037155414247,55.288735320133
Apartment,2800000,1318,2,2,Dubai Hills Estate,2124.43095599393,25.111153,55.245834
House,6000000,4042,4,5,Al Furjan,1484.4136566056409,25.029540000813,55.142142819232
Apartment,2850000,1167,2,2,Downtown Dubai,2442.159383033419,25.18881319862,55.280351949836
House,2300000,2023,3,3,Arabian Ranches 3,1136.9253583786456,25.064204306271,55.327414906883
Apartment,2000000,677,1,2,Palm Jumeirah,2954.2097488921713,25.11151934,55.13862544
Apartment,1770000,747,1,1,Umm Suqeim,2369.4779116465866,25.130147152932,55.193016707079
House,5649999,6646,3,5,Jumeirah Park,850.1352693349384,25.044372,55.165229
Apartment,4180000,1830,2,4,Al Wasl,2284.153005464481,25.204992,55.262172
Apartment,850000,1003,2,1,Town Square,847.457627118644,25.003121,55.290978
Apartment,1750000,777,1,2,Business Bay,2252.252252252252,25.186644033036,55.266109715846
Apartment,2700000,1363,2,2,Dubai Creek Harbour,1980.9244314013206,25.206728270855,55.343598261454
Apartment,1516000,1259,3,2,Jumeirah Village Circle (JVC),1204.130262112788,25.049115007355,55.20664925672
Apartment,3050000,1353,2,2,Al Wasl,2254.2498152254248,25.203103775441,55.260201987973
Apartment,770000,540,0,1,Business Bay,1425.9259259259259,25.185709,55.286127
Apartment,2100000,613,1,1,Downtown Dubai,3425.7748776508975,25.194321,55.269314
House,6749000,5600,5,6,Al Furjan,1205.1785714285713,25.027092645964,55.149378830049
Apartment,2200000,1179,2,2,Dubai Creek Harbour,1865.9881255301102,25.20630017458,55.344507694244
House,4000000,4200,5,6,Dubai South,952.3809523809524,24.934315136653,55.224219996037
Apartment,4200000,1460,2,3,Downtown Dubai,2876.7123287671234,25.193282071462,55.281022489071
House,2700000,4000,4,5,Dubai South,675.0,24.934315136653,55.224219996037
Apartment,5200000,1174,2,3,Downtown Dubai,4429.301533219762,25.189301515829,55.280694276064
Apartment,1550000,1190,2,3,Jumeirah Village Circle (JVC),1302.5210084033613,25.059968613439,55.212433280003
Apartment,2600000,961,1,1,Jumeirah,2705.515088449532,25.240513231972,55.252073232741
House,5250000,3600,5,6,The Villa,1458.3333333333333,25.087626942553,55.362073382598
Apartment,23500000,3778,3,5,Za'abeel,6220.222339862361,25.227728714566,55.29119544749
Apartment,1475000,863,1,1,The Views,1709.154113557358,25.091404572928,55.168684870005
Apartment,1500000,735,2,1,Dubai Hills Estate,2040.8163265306123,25.121514,55.259127
Apartment,1480000,695,1,1,Dubai Creek Harbour,2129.4964028776976,25.20541,55.343872
Apartment,3150000,1588,2,3,Dubai Marina,1983.6272040302267,25.075682,55.135403
House,3650000,2456,3,3,The Springs,1486.156351791531,25.05435646026,55.18316458831
Residence,2200000,2170,3,3,Reem,1013.8248847926267,25.00516391607,55.302947558389
Apartment,890000,1618,2,3,Dubai Sports City,550.061804697157,25.043369,55.215275
House,29000000,9212,7,7,Dubai Hills Estate,3148.0677377333914,25.125968533286,55.264889942248
Residence,2230000,1942,3,4,Arabian Ranches 3,1148.300720906282,25.06219163229,55.323659063988
Apartment,1250000,1115,2,2,Business Bay,1121.0762331838564,25.181663,55.278035
Residence,2300000,1691,2,3,Arabian Ranches,1360.1419278533413,25.058993810658,55.294824907081
Apartment,1570000,850,1,1,Business Bay,1847.0588235294117,25.186644033036,55.266109715846
Apartment,2100000,1117,2,2,Dubai Hills Estate,1880.0358102059088,25.111432738702,55.243872299947
House,4900000,5300,4,5,Al Furjan,924.5283018867924,25.027092645964,55.149378830049
Apartment,2050000,1068,2,2,Dubai Creek Harbour,1919.4756554307116,25.209915,55.344883
Apartment,1730000,1203,2,3,Business Bay,1438.0714879467996,25.190629612443,55.291175383545
Apartment,2200000,774,1,1,Downtown Dubai,2842.377260981912,25.190296330347,55.273151335546
Residence,5400000,3100,4,5,Mohammed Bin Rashid City,1741.9354838709678,25.123809287025,55.340599204741
Apartment,2669000,792,1,1,Jumeirah,3369.949494949495,25.239766957492,55.251476714629
House,10999999,8800,6,7,Al Furjan,1249.9998863636363,25.028252326814,55.138616737417
Apartment,1980000,720,1,1,Downtown Dubai,2750.0,25.192794943328,55.271131389053
Apartment,1300000,711,1,1,Dubai Hills Estate,1828.4106891701829,25.123709,55.260482
House,3699000,3110,3,4,Jumeirah Village Triangle (JVT),1189.3890675241157,25.047046,55.190178
Apartment,2250000,813,1,2,Jumeirah,2767.5276752767527,25.238180684907,55.255451995557
Apartment,2600000,1273,2,2,Bur Dubai,2042.41948153967,25.231787796479,55.294955446406
Apartment,900000,447,0,1,Business Bay,2013.4228187919464,25.185091730844,55.292930570692
Apartment,1680000,857,1,2,Mohammed Bin Rashid City,1960.3267211201867,25.155049026162,55.283189661616
Residence,2600000,2175,3,4,Tilal Al Ghaf,1195.4022988505747,25.027224501583,55.2292456674
Residence,3600000,2237,4,4,Tilal Al Ghaf,1609.2981671881985,25.028951933637,55.233590634198
Apartment,2300000,791,1,1,Jumeirah,2907.7117572692796,25.240513231972,55.252073232741
Apartment,4275000,1544,2,3,Dubai Marina,2768.7823834196893,25.082969347483,55.141452726807
House,5800000,3072,3,4,Dubai Marina,1888.0208333333333,25.075712,55.135092
Residence,2500000,735,1,2,Dubai Creek Harbour,3401.360544217687,25.208960192552,55.343657391601
House,4400000,2733,3,4,Meydan City,1609.952433223564,25.142015347527,55.295522334438
Apartment,1590000,1105,1,1,Jumeirah Beach Residence (JBR),1438.9140271493213,25.076513,55.135016
Apartment,1850000,932,1,2,Dubai Hills Estate,1984.9785407725321,25.111153,55.245834
Apartment,4599999,1228,2,2,Dubai Harbour,3745.9275244299674,25.098942394626,55.14159673009
Apartment,1200000,551,1,1,Dubai Hills Estate,2177.858439201452,25.121514,55.259127
Residence,3650000,2097,3,4,Dubai Hills Estate,1740.5817835002385,25.099162316008,55.253383073495
House,16500000,5258,4,5,DAMAC Hills,3138.0753138075315,25.028326747542,55.249763578204
Residence,1890000,2272,4,3,DAMAC Lagoons,831.8661971830986,25.002368797489,55.234875071611
Apartment,4900000,1916,3,2,Business Bay,2557.41127348643,25.184294152251,55.259242551506
Apartment,2150000,1148,2,2,Dubai Creek Harbour,1872.8222996515678,25.208064561505,55.346900341472
House,2400000,1937,3,4,Arabian Ranches 3,1239.02942694889,25.068447597929,55.33650009876
House,2300000,1903,3,4,Arabian Ranches 3,1208.617971623752,25.068447597929,55.33650009876
Apartment,420000,479,0,1,Jumeirah Village Circle (JVC),876.8267223382046,25.050797,55.205786
Apartment,949000,476,1,1,Business Bay,1993.6974789915967,25.187207,55.28299
Apartment,2399000,789,1,1,Jumeirah,3040.557667934094,25.239766957492,55.251476714629
Apartment,3650000,1217,2,3,Jumeirah,2999.178307313065,25.239766957492,55.251476714629
Apartment,3600000,1621,3,4,Dubai Creek Harbour,2220.8513263417644,25.203757789165,55.344225445111
Residence,2750000,2234,3,4,Dubailand,1230.9758281110117,25.017422025198,55.294459264388
Apartment,3200000,1315,2,3,Dubai Marina,2433.4600760456274,25.087214,55.145463
Apartment,1700000,909,1,1,Dubai Marina,1870.18701870187,25.082091,55.142497
Apartment,3500000,1577,3,4,Dubai Creek Harbour,2219.403931515536,25.210124,55.346275
Residence,2375000,2080,3,3,Arabian Ranches 3,1141.826923076923,25.064204306271,55.327414906883
Residence,2550000,1949,4,3,DAMAC Hills,1308.3632632119036,25.023354609371,55.261171562184
Apartment,580000,1160,1,2,Remraam,500.0,25.000117,55.255372
Apartment,16000000,3050,4,5,Jumeirah Beach Residence (JBR),5245.901639344263,25.07992,55.134125
Residence,2770000,2560,3,3,Mudon,1082.03125,25.019142350199,55.26888080134
Apartment,2250000,2075,2,4,Dubai Marina,1084.3373493975903,25.09049987793,55.150100708008
Apartment,1750000,914,1,2,Downtown Dubai,1914.6608315098467,25.190219,55.281293
Apartment,2800000,1605,2,2,Dubai Creek Harbour,1744.5482866043615,25.202895412323,55.350042595148
Residence,2080000,2119,3,4,Town Square,981.5950920245399,24.996511134941,55.295086858842
Apartment,1100000,1256,2,3,Dubai Production City (IMPZ),875.796178343949,25.035148,55.201406
Residence,3300000,3059,4,4,Dubailand,1078.7839163125204,25.017422025198,55.294459264388
Residence,2750000,2234,3,4,Dubailand,1230.9758281110117,25.017422025198,55.294459264388
Apartment,1650000,964,1,1,Downtown Dubai,1711.6182572614107,25.188929,55.274183
Residence,3500000,3659,4,5,Dubailand,956.5455042361301,25.017422025198,55.294459264388
Apartment,1300000,777,1,2,Business Bay,1673.1016731016732,25.184887,55.259794
House,4700000,3234,4,4,Arabian Ranches 2,1453.3085961657391,25.039630840532,55.273974341638
Apartment,4000000,1870,2,3,Palm Jumeirah,2139.03743315508,25.116252,55.139771
Apartment,2000000,862,1,2,Za'abeel,2320.185614849188,25.201232123089,55.280059564872
Apartment,1500000,909,1,2,Dubai Marina,1650.1650165016501,25.082691,55.142307
Apartment,1590000,731,2,1,Dubai Hills Estate,2175.1025991792067,25.11357,55.248332
House,3200000,3586,3,3,The Springs,892.3591745677635,25.064435735899,55.190865120208
Residence,6750000,7040,4,5,Al Furjan,958.8068181818181,25.028143,55.153742
Apartment,2500000,944,1,2,Dubai Marina,2648.3050847457625,25.086517,55.147372
House,4700000,3787,4,3,Dubai Hills Estate,1241.087932400317,25.093067784933,55.252916100774
House,2675000,1780,2,2,The Springs,1502.808988764045,25.05063613761,55.179309285143
Residence,4100000,2564,3,3,Arabian Ranches,1599.0639625585025,25.058993810658,55.294824907081
Apartment,1695000,484,0,1,Business Bay,3502.0661157024792,25.184276717658,55.268082881414
Apartment,4600000,1934,2,3,Jumeirah Beach Residence (JBR),2378.490175801448,25.080522,55.138605
House,4750000,2530,3,2,The Lakes,1877.4703557312253,25.078719918159,55.174155901787
Apartment,1879000,891,1,1,Dubai Marina,2108.8664421997755,25.075284,55.134437
Apartment,1699999,578,1,1,Downtown Dubai,2941.174740484429,25.194321,55.269314
Apartment,1550000,892,1,1,Downtown Dubai,1737.6681614349775,25.197318,55.270285
Apartment,649000,817,1,2,Jumeirah Village Circle (JVC),794.3696450428397,25.063662,55.211623
Apartment,474999,409,0,1,Jumeirah Village Circle (JVC),1161.3667481662592,25.055795,55.201555
Apartment,6599999,1754,3,4,Palm Jumeirah,3762.827251995439,25.117504847767,55.110071897507
House,2350000,2721,3,4,Dubai South,863.6530687247335,24.934315136653,55.224219996037
Apartment,475000,338,0,1,Dubai Sports City,1405.3254437869823,25.040196,55.222434
Apartment,1515938,1259,3,2,Jumeirah Village Circle (JVC),1204.0810166799047,25.049115007355,55.20664925672
Apartment,1899999,1084,2,2,Dubai Hills Estate,1752.7666051660517,25.11521,55.248445
Apartment,3000000,1586,3,2,Business Bay,1891.5510718789408,25.193373,55.265283
House,4300000,2455,3,3,The Springs,1751.5274949083503,25.058848574593,55.185664371029
House,7300000,3523,4,4,Dubai Hills Estate,2072.0976440533636,25.093740953549,55.247585210327
Apartment,1200000,780,1,2,Business Bay,1538.4615384615386,25.190629612443,55.291175383545
House,6500000,4673,4,4,The Sustainable City,1390.969398673229,25.030565950326,55.278512441168
Apartment,1900000,779,1,1,Al Wasl,2439.0243902439024,25.203103775441,55.260201987973
Apartment,2200000,807,2,2,Business Bay,2726.1462205700122,25.179857620119,55.252031336023
Apartment,2700000,840,1,2,Dubai Marina,3214.285714285714,25.084894,55.144343
Apartment,2050000,1289,2,2,Jumeirah Beach Residence (JBR),1590.3801396431343,25.072279,55.130298
Residence,3000000,2153,3,4,Tilal Al Ghaf,1393.4045517882025,25.028951933637,55.233590634198
Residence,2000000,2022,3,3,Town Square,989.1196834817013,25.007915266812,55.292024980323
Apartment,1650000,829,2,2,Dubai Marina,1990.3498190591074,25.068527,55.128906
Apartment,1575000,853,1,1,The Views,1846.4243845252051,25.091404572928,55.168684870005
Apartment,850000,974,2,2,Town Square,872.6899383983573,25.010185,55.290816
Apartment,5380000,1149,2,3,Jumeirah Beach Residence (JBR),4682.332463011314,25.072222279941,55.126414561542
Residence,4200000,2387,4,4,Dubai Hills Estate,1759.5307917888563,25.092683607735,55.253987543091
Residence,2050000,2275,4,4,DAMAC Lagoons,901.0989010989011,25.010146426094,55.245484408563
Apartment,7850000,4364,4,6,Dubai Creek Harbour,1798.808432630614,25.208619300992,55.345691161066
Residence,1590000,1208,4,3,DAMAC Hills 2 (Akoya by DAMAC),1316.2251655629138,24.983374702837,55.380692978872
Apartment,1450000,1132,1,2,Jumeirah Village Circle (JVC),1280.9187279151943,25.047706,55.198632
House,16950000,7319,4,5,Jumeirah Golf Estates,2315.890148927449,25.028033165929,55.205018426745
Apartment,2490000,1919,3,3,Jumeirah Beach Residence (JBR),1297.5508077123502,25.076513,55.135016
Apartment,550000,355,0,1,Meydan City,1549.2957746478874,25.172709,55.307387
House,15950000,5179,5,6,Jumeirah Golf Estates,3079.745124541417,25.015643924315,55.197186992228
Apartment,2280000,1376,2,2,Dubai Marina,1656.9767441860465,25.086782726638,55.145288407857
Apartment,2880000,1480,3,4,Dubai Creek Harbour,1945.945945945946,25.205529422543,55.346511256165
Apartment,12000000,4472,5,5,Downtown Dubai,2683.3631484794278,25.195499,55.271766
House,18000000,9818,4,5,Palm Jumeirah,1833.367284579344,25.119675923962,55.110715555806
Apartment,2550000,1870,2,3,Palm Jumeirah,1363.6363636363637,25.116091,55.13741
House,9200000,4727,3,3,Dubai Hills Estate,1946.2661307383119,25.101583580209,55.24838665416
Apartment,2200000,1454,2,2,Dubai Marina,1513.0674002751032,25.083942,55.142446
Apartment,5999900,1452,2,3,Downtown Dubai,4132.1625344352615,25.194911,55.282549
Apartment,1250000,1553,2,3,Jumeirah Village Circle (JVC),804.8937540244688,25.057311510445,55.217591470005
Apartment,1320000,897,1,2,Dubai Marina,1471.571906354515,25.083942,55.142446
Apartment,1650000,783,1,2,Downtown Dubai,2107.27969348659,25.190219,55.281293
Residence,3000000,3242,3,4,Al Furjan,925.3547193090685,25.027092645964,55.149378830049
