productType,price,sqft,rooms,bathrooms,location,pricePerSqft,latitude,longitude
Apartment,2299888,1395,2,2,Bur Dubai,1648.6652329749104,25.231142117216,55.322693615099
Apartment,1251720,870,1,2,Arjan,1438.7586206896551,25.063849716445,55.245994328505
Residence,3575000,2618,3,4,Nad Al Sheba,1365.546218487395,25.138120935008,55.315567846947
House,47000000,6522,4,4,Palm Jumeirah,7206.378411530205,25.098463320704,55.123555362225
Apartment,840000,665,1,2,Jumeirah Village Circle (JVC),1263.157894736842,25.04753677675,55.210013402237
Apartment,2700000,1399,3,3,Dubai Maritime City,1929.9499642601859,25.271882887148,55.268560944593
Apartment,3300000,716,1,2,Dubai Harbour,4608.938547486034,25.092530010403,55.143982246841
House,5800000,4016,4,7,Tilal Al Ghaf,1444.2231075697212,25.016701333404,55.217232751598
House,31000000,10371,5,5,Dubai Hills Estate,2989.1042329572847,25.106004017763,55.248603471198
Apartment,4650000,1604,3,4,Downtown Dubai,2899.002493765586,25.195088,55.269557
Apartment,2118888,1516,3,3,Jumeirah Lake Towers (JLT),1397.6833773087071,25.079233,55.153963
Apartment,2134888,1516,3,3,Jumeirah Lake Towers (JLT),1408.2374670184697,25.079233,55.153963
Apartment,2118888,1516,3,3,Jumeirah Lake Towers (JLT),1397.6833773087071,25.079233,55.153963
Apartment,895200,646,1,2,Al Furjan,1385.7585139318885,25.01894592687,55.123167039896
Apartment,1999134,1004,1,1,Jumeirah Lake Towers (JLT),1991.1693227091635,25.070183058286,55.146643480257
Apartment,2014961,876,1,1,Jumeirah Lake Towers (JLT),2300.183789954338,25.070183058286,55.146643480257
Apartment,2020687,1036,1,1,Jumeirah Lake Towers (JLT),1950.4700772200772,25.070183058286,55.146643480257
Apartment,2020687,1036,1,1,Jumeirah Lake Towers (JLT),1950.4700772200772,25.070183058286,55.146643480257
Apartment,2020687,1036,1,1,Jumeirah Lake Towers (JLT),1950.4700772200772,25.070183058286,55.146643480257
Apartment,2020687,1036,1,1,Jumeirah Lake Towers (JLT),1950.4700772200772,25.070183058286,55.146643480257
Apartment,2020687,1036,1,1,Jumeirah Lake Towers (JLT),1950.4700772200772,25.070183058286,55.146643480257
Apartment,2036231,1036,1,1,Jumeirah Lake Towers (JLT),1965.4739382239381,25.070183058286,55.146643480257
Apartment,1883550,876,1,1,Jumeirah Lake Towers (JLT),2150.171232876712,25.070183058286,55.146643480257
Apartment,1922974,876,1,1,Jumeirah Lake Towers (JLT),2195.175799086758,25.070183058286,55.146643480257
Apartment,1922974,876,1,1,Jumeirah Lake Towers (JLT),2195.175799086758,25.070183058286,55.146643480257
Apartment,1936114,876,1,1,Jumeirah Lake Towers (JLT),2210.175799086758,25.070183058286,55.146643480257
Apartment,1949255,876,1,1,Jumeirah Lake Towers (JLT),2225.1769406392696,25.070183058286,55.146643480257
Apartment,1975537,876,1,1,Jumeirah Lake Towers (JLT),2255.1792237442924,25.070183058286,55.146643480257
Apartment,1975537,876,1,1,Jumeirah Lake Towers (JLT),2255.1792237442924,25.070183058286,55.146643480257
Apartment,1984065,1004,1,1,Jumeirah Lake Towers (JLT),1976.160358565737,25.070183058286,55.146643480257
Apartment,1988678,876,1,1,Jumeirah Lake Towers (JLT),2270.1803652968038,25.070183058286,55.146643480257
Apartment,2036231,1036,1,1,Jumeirah Lake Towers (JLT),1965.4739382239381,25.070183058286,55.146643480257
Apartment,2036231,1036,1,1,Jumeirah Lake Towers (JLT),1965.4739382239381,25.070183058286,55.146643480257
Apartment,15500000,5124,4,5,Dubai Internet City,3024.9804839968774,25.099486939587,55.168381427993
Apartment,4000000,919,1,1,Jumeirah Beach Residence (JBR),4352.557127312296,25.07992,55.134125
House,7500000,12000,3,3,Mirdif,625.0,25.222852136053,55.42171171054
Apartment,600000,404,0,1,Jumeirah Village Circle (JVC),1485.148514851485,25.060612,55.200228
House,7500000,10672,7,8,DAMAC Lagoons,702.7736131934033,25.013766647421,55.243957076803
Apartment,484898,404,0,1,DAMAC Hills,1200.2425742574258,25.024357689572,55.242920879928
House,1599999,2023,3,3,The Valley,790.9041028175976,25.006607386438,55.450119655884
Apartment,3600000,799,1,1,Bluewaters Island,4505.632040050063,25.076858632943,55.123322135178
Apartment,547408,384,0,1,Dubai Production City (IMPZ),1425.5416666666667,25.025599514756,55.182744063824
House,12500000,5033,4,5,Mohammed Bin Rashid City,2483.608185972581,25.16443445942,55.281220669972
Apartment,555998,405,0,1,DAMAC Hills,1372.8345679012345,25.024905409454,55.243723823619
House,5900000,5000,3,4,Umm Suqeim,1180.0,25.151489060205,55.202755076634
Apartment,10851828,2083,2,2,Palm Jumeirah,5209.710993759001,25.139818121707,55.141207046687
Apartment,849125,809,1,2,Jumeirah Village Circle (JVC),1049.5982694684797,25.058247236432,55.200251893467
Apartment,730707,658,1,2,Dubai Production City (IMPZ),1110.4969604863222,25.025828991785,55.182581805189
House,38000000,12870,6,6,Dubai Hills Estate,2952.6029526029524,25.130992958243,55.274632016094
Apartment,1800000,1865,2,3,Business Bay,965.1474530831099,25.184561,55.291356
House,11500000,4000,2,3,The World Islands,2875.0,25.227526642043,55.164885397357
Apartment,11900000,2941,3,4,Dubai Marina,4046.242774566474,25.086517,55.147372
House,2650000,3960,4,6,Jumeirah Village Circle (JVC),669.1919191919192,25.056544,55.201902
House,2749998,2900,4,4,Mudon,948.2751724137931,25.015496456809,55.264210578852
Apartment,12556828,2306,2,2,Palm Jumeirah,5445.285342584562,25.139818121707,55.141207046687
Apartment,585000,588,0,1,Dubai Marina,994.8979591836735,25.081193,55.146249
Apartment,3099000,1200,1,2,Dubai Harbour,2582.5,25.090251354899,55.144590998258
House,4525000,4700,4,4,Al Furjan,962.7659574468086,25.027092645964,55.149378830049
House,10350000,5825,4,8,Tilal Al Ghaf,1776.8240343347638,25.026002627856,55.220578009336
House,20000000,6839,5,7,Jumeirah,2924.4041526538967,25.235243745302,55.257225990246
Apartment,1800000,386,1,1,Business Bay,4663.21243523316,25.178203706261,55.267990222558
Apartment,5550000,1925,2,2,Business Bay,2883.116883116883,25.186641,55.290769
Residence,2072265,1295,3,4,Arabian Ranches 3,1600.2046332046332,25.065148945646,55.321632462668
Residence,1500000,2052,3,4,Dubai South,730.9941520467836,24.858902437589,55.148906691794
Apartment,859000,900,1,2,Dubai Production City (IMPZ),954.4444444444445,25.026767299812,55.181740830448
Apartment,947980,749,1,2,Jumeirah Village Circle (JVC),1265.6608811749,25.067650347943,55.214489968916
House,12000000,8126,7,7,Jumeirah Park,1476.7413241447207,25.044372,55.165229
Apartment,6613000,2016,3,4,Dubai Design District,3280.2579365079364,25.18765561582,55.295778085139
Residence,3400000,3791,4,4,DAMAC Hills,896.8609865470852,25.012677818509,55.256050569592
Apartment,1700000,712,1,1,Mohammed Bin Rashid City,2387.6404494382023,25.155430228982,55.284542966593
Apartment,2680000,1152,2,2,Dubai Creek Harbour,2326.3888888888887,25.207239297319,55.347093704374
Residence,2671000,2345,3,4,Mudon,1139.0191897654583,25.008264594376,55.257971743953
House,9000000,5543,5,6,DAMAC Hills,1623.6694930543026,25.028443765229,55.257807318976
Apartment,1150000,898,1,2,Jumeirah Village Circle (JVC),1280.6236080178173,25.054204214761,55.202882571161
Apartment,971589,973,1,2,Jumeirah Village Circle (JVC),998.5498458376156,25.059883277402,55.218755330166
Apartment,65000000,10545,8,7,Downtown Dubai,6164.058795637743,25.196367,55.27209
Apartment,2900000,1071,1,2,Palm Jumeirah,2707.749766573296,25.127035,55.153242
Apartment,950000,486,0,1,Business Bay,1954.732510288066,25.186663,55.273898
Apartment,855000,661,1,2,Jumeirah Village Triangle (JVT),1293.4947049924358,25.032905153137,55.17330924416
Apartment,1100000,830,1,2,Al Furjan,1325.301204819277,25.019867353289,55.148057229632
Apartment,4587000,2308,3,4,Jumeirah Lake Towers (JLT),1987.4350086655113,25.067145127733,55.140350942483
Apartment,4500000,1793,2,2,Jumeirah Beach Residence (JBR),2509.760178471835,25.082584,55.139399
Apartment,2300000,665,1,1,Downtown Dubai,3458.6466165413535,25.196457,55.270403
Apartment,2800000,850,1,1,Dubai Creek Harbour,3294.1176470588234,25.205445923203,55.347795234542
Apartment,3700000,798,1,2,Bluewaters Island,4636.591478696741,25.076858632943,55.123322135178
House,19300000,11500,6,8,DAMAC Hills,1678.2608695652175,25.023301857765,55.250041626629
Apartment,770000,644,1,2,Dubai Studio City,1195.6521739130435,25.041004013503,55.24613589381
Apartment,3200000,1447,3,4,Dubai Creek Harbour,2211.47201105736,25.208801941729,55.346359185825
Apartment,1136000,698,1,1,DAMAC Hills,1627.5071633237822,25.013657687123,55.253179601528
Residence,11000000,1982,2,3,Palm Jumeirah,5549.949545913219,25.101085379082,55.116017793206
Residence,3200000,4225,4,4,Jumeirah Village Circle (JVC),757.396449704142,25.061363035535,55.204684035775
Apartment,950000,795,1,2,City of Arabia,1194.9685534591194,25.089915548837,55.327932710545
Residence,1613000,1924,3,3,DAMAC Hills 2 (Akoya by DAMAC),838.3575883575884,24.988734558817,55.384002690398
Apartment,831228,786,1,2,Jumeirah Village Circle (JVC),1057.5419847328244,25.059479103259,55.204877263812
Residence,2755000,2152,3,3,Tilal Al Ghaf,1280.2044609665427,25.028951933637,55.233590634198
House,22499900,10670,5,5,Tilal Al Ghaf,2108.7066541705717,25.022323737493,55.224696289327
Apartment,855000,661,1,2,Jumeirah Village Triangle (JVT),1293.4947049924358,25.032905153137,55.17330924416
Apartment,10310000,2745,3,4,Palm Jumeirah,3755.91985428051,25.100751,55.15502
Apartment,720000,652,1,2,Town Square,1104.2944785276075,24.997485777296,55.298178494112
Residence,2550000,2218,3,4,Mudon,1149.6844003606852,25.015496456809,55.264210578852
Apartment,2600000,1233,2,2,Dubai Maritime City,2108.67802108678,25.271882887148,55.268560944593
Apartment,1450000,917,1,2,Dubai Marina,1581.2431842966193,25.089437,55.149102
Apartment,1662208,1139,2,3,Jumeirah Village Circle (JVC),1459.3573309920982,25.06674371082,55.206406345597
Apartment,500000,383,0,1,Jumeirah Village Circle (JVC),1305.4830287206266,25.048848352414,55.21408169511
House,5800000,3811,4,4,Tilal Al Ghaf,1521.9102597743374,25.020897541987,55.224499671029
Apartment,6600000,1690,3,4,Dubai Harbour,3905.3254437869823,25.099381513532,55.142097905947
Residence,12500000,4794,4,5,Jumeirah,2607.4259491030457,25.235243745302,55.257225990246
Residence,15000000,3178,2,3,Palm Jumeirah,4719.949653870359,25.104144,55.148481
Apartment,1687878,733,1,2,Ras Al Khor,2302.6984993178717,25.18428786079,55.33392546918
House,21000000,6200,5,7,Mohammed Bin Rashid City,3387.0967741935483,25.168559824937,55.276830208835
Apartment,1450000,900,1,2,Meydan City,1611.111111111111,25.156898,55.293922
House,5300000,6595,5,6,Al Furjan,803.6391205458681,25.029540000813,55.142142819232
Apartment,8353000,2708,3,4,Mohammed Bin Rashid City,3084.5642540620383,25.143590484994,55.285832310452
Apartment,874918,786,1,2,Jumeirah Village Circle (JVC),1113.1272264631043,25.059479103259,55.204877263812
Apartment,3908800,1167,1,2,Palm Jumeirah,3349.4430162810627,25.100127522834,55.155791783265
Apartment,3800000,1538,2,3,Al Wasl,2470.74122236671,25.204017058403,55.259422259407
House,6300000,4016,4,5,Tilal Al Ghaf,1568.7250996015937,25.020897541987,55.224499671029
House,4200000,3784,4,4,Al Furjan,1109.936575052854,25.025183478304,55.127054582451
Apartment,844000,923,2,2,Dubai Residence Complex,914.409534127844,25.096447171069,55.378097897772
Apartment,873450,722,1,2,Jumeirah Village Circle (JVC),1209.764542936288,25.056544959285,55.210963992702
Apartment,11000000,3583,5,6,Palm Jumeirah,3070.0530281886686,25.119675923962,55.110715555806
Apartment,1680000,674,1,1,Dubai Creek Harbour,2492.581602373887,25.210124,55.346275
Apartment,750000,558,0,1,Al Barsha,1344.0860215053763,25.080202654894,55.229336705749
Apartment,11301000,3018,3,4,Business Bay,3744.5328031809145,25.183015592609,55.265061875673
Apartment,1320000,1357,2,3,Jumeirah Village Circle (JVC),972.7339719970523,25.066247698511,55.211620944123
Apartment,1790735,768,1,2,Business Bay,2331.6861979166665,25.184945173625,55.289624603797
Apartment,870000,433,0,1,Business Bay,2009.2378752886837,25.18017983602,55.27394254418
Apartment,418000,567,1,1,Dubai Sports City,737.2134038800706,25.041433,55.205236
Apartment,7000000,2563,3,4,Palm Jumeirah,2731.1744049941476,25.119675923962,55.110715555806
Apartment,340000,350,0,1,Dubai Investment Park (DIP),971.4285714285714,24.988842173553,55.177535719202
House,14000000,6500,5,6,Dubai Sports City,2153.846153846154,25.034785656311,55.214531874495
Residence,1795000,1985,3,4,Dubailand,904.2821158690176,25.074842865054,55.347638364251
House,38370828,14605,6,10,Mohammed Bin Rashid City,2627.2391646696337,25.129358080288,55.352678703685
Apartment,1850000,1423,2,3,Jumeirah Village Circle (JVC),1300.0702740688687,25.047331,55.203911
Apartment,8000000,1918,2,3,Palm Jumeirah,4171.011470281544,25.124548718588,55.112465055707
Apartment,2029000,794,1,2,Business Bay,2555.4156171284635,25.182235987821,55.281184875413
House,2574888,1989,3,2,Arabian Ranches 3,1294.5641025641025,25.073914950296,55.334088214588
House,3000000,3150,4,3,Al Furjan,952.3809523809524,25.025132377718,55.137110410778
Apartment,4375000,1550,2,3,Mohammed Bin Rashid City,2822.5806451612902,25.146877626698,55.284571929686
Apartment,3000000,1496,1,3,Business Bay,2005.3475935828876,25.182262950238,55.253108537519
Apartment,1935306,1540,3,4,Arjan,1256.6922077922077,25.065451739129,55.233977684848
Apartment,1700000,832,1,2,Sobha Hartland,2043.2692307692307,25.178392951697,55.311535191603
House,3209888,2990,3,3,Dubai South,1073.5411371237458,24.856029457071,55.146129095324
Apartment,2410020,830,1,2,Business Bay,2903.6385542168673,25.184945173625,55.289624603797
House,2200000,2773,4,5,The Valley,793.3645870897944,25.007621,55.456580787757
Apartment,1390000,1390,2,3,Mirdif,1000.0,25.219239,55.439867
Apartment,1142380,779,1,2,Arjan,1466.4698331193838,25.065451739129,55.233977684848
Residence,3300000,2449,3,4,Al Furjan,1347.488770926909,25.027092645964,55.149378830049
Apartment,2200000,1148,2,2,Dubai Creek Harbour,1916.376306620209,25.207717500265,55.347024901944
Apartment,15885237,4947,4,5,Dubai Internet City,3211.084899939357,25.099537791109,55.168388041156
Apartment,650000,638,1,1,Dubailand,1018.8087774294671,25.041573317528,55.286450301902
Apartment,1929907,721,1,2,Downtown Dubai,2676.7087378640776,25.194268952224,55.286765632619
Apartment,550000,450,0,1,Jumeirah Village Circle (JVC),1222.2222222222222,25.062947708247,55.200839274436
Apartment,8340000,3332,2,3,Business Bay,2503.001200480192,25.186637082868,55.293192662827
Residence,2574888,1989,3,3,Arabian Ranches 3,1294.5641025641025,25.073914950296,55.334088214588
House,3499999,4640,4,6,Living Legends,754.3101293103448,25.084795111444,55.297998077443
Residence,2400000,1559,3,3,Arabian Ranches 3,1539.448364336113,25.068447597929,55.33650009876
Apartment,2000000,1300,2,3,Jumeirah Lake Towers (JLT),1538.4615384615386,25.064808066255,55.139634882013
House,2360000,1991,3,3,Arabian Ranches 3,1185.334003013561,25.074313062367,55.336068544891
House,26904000,14735,6,7,Jumeirah Golf Estates,1825.8568035290125,25.017023764646,55.189677147472
Apartment,4999999,3329,3,5,Palm Jumeirah,1501.952237909282,25.105698,55.148352
Apartment,2431156,2515,3,4,Arjan,966.6624254473161,25.065451739129,55.233977684848
Apartment,1638764,1234,2,3,Arjan,1328.0097244732576,25.065451739129,55.233977684848
Apartment,900000,753,1,2,Jumeirah Village Circle (JVC),1195.219123505976,25.066247698511,55.211620944123
Apartment,7200000,2140,3,3,Dubai Harbour,3364.4859813084113,25.098347949249,55.139757136378
Apartment,1134590,779,1,2,Arjan,1456.4698331193838,25.065451739129,55.233977684848
Apartment,1157000,402,0,1,Jumeirah Lake Towers (JLT),2878.1094527363184,25.066055549521,55.141478626275
Residence,14880000,4307,5,6,Dubai Marina,3454.840956582308,25.084499359131,55.149101257324
Apartment,2350000,1303,3,3,Business Bay,1803.5303146584804,25.179857620119,55.252031336023
Apartment,730000,685,1,2,Jumeirah Village Circle (JVC),1065.6934306569342,25.062947708247,55.200839274436
House,3700000,3074,4,5,Dubailand,1203.6434612882238,25.017422025198,55.294459264388
House,2599999,2006,4,5,DAMAC Hills,1296.1111665004985,25.020483302739,55.249151866231
Apartment,940000,703,1,2,Jumeirah Village Circle (JVC),1337.126600284495,25.065482,55.20692
Apartment,4199999,1779,3,4,Bur Dubai,2360.876335019674,25.232497598997,55.295738642409
Apartment,1760868,859,1,2,Business Bay,2049.90454016298,25.183857,55.255223
Apartment,5085000,1201,2,2,Downtown Dubai,4233.9716902581185,25.195018,55.270476
Apartment,5090000,1201,2,2,Downtown Dubai,4238.134887593672,25.195018,55.270476
House,2500000,2478,4,5,DAMAC Hills 2 (Akoya by DAMAC),1008.8781275221953,24.989925225725,55.373386678628
Apartment,1400000,902,2,2,Business Bay,1552.1064301552105,25.186702,55.282607
Apartment,599999,1241,2,2,Dubai Residence Complex,483.4802578565673,25.090753,55.385375
House,2221000,2282,4,4,DAMAC Lagoons,973.2690622261174,25.015643425123,55.241404828704
Residence,1150000,455,0,1,Palm Jumeirah,2527.4725274725274,25.111897,55.137952
Apartment,1975000,1603,2,2,Business Bay,1232.064878353088,25.192523,55.266316
Apartment,1358600,766,1,1,Dubai Hills Estate,1773.6292428198433,25.110582266576,55.251460191923
Apartment,1189950,1587,3,3,Dubai South,749.8109640831758,24.941888040484,55.223635952804
Apartment,500000,352,0,1,Arjan,1420.4545454545455,25.056080826897,55.240862886869
House,3999999,5600,6,7,DAMAC Hills 2 (Akoya by DAMAC),714.2855357142857,24.996926953965,55.397305073286
Apartment,839999,750,1,2,Arjan,1119.9986666666666,25.064246820161,55.236528173792
Apartment,1399999,1390,2,3,Arjan,1007.1935251798561,25.064246820161,55.236528173792
Apartment,840000,750,1,2,Arjan,1120.0,25.064246820161,55.236528173792
Apartment,9500000,1937,3,3,Dubai Harbour,4904.49148167269,25.09941016296,55.140715968304
Apartment,4490181,1931,3,4,Business Bay,2325.313827032626,25.183857,55.255223
Apartment,625000,395,0,1,Mohammed Bin Rashid City,1582.2784810126582,25.146277,55.284913
Apartment,4200000,1339,2,2,Dubai Harbour,3136.669156086632,25.099381513532,55.142097905947
Apartment,1899999,945,2,2,Ras Al Khor,2010.5809523809523,25.18428786079,55.33392546918
Apartment,1499999,724,1,2,Ras Al Khor,2071.82182320442,25.18428786079,55.33392546918
Apartment,1550000,740,1,2,Ras Al Khor,2094.5945945945946,25.18428786079,55.33392546918
Apartment,713551,1165,1,2,Dubai Investment Park (DIP),612.4901287553648,24.988842173553,55.177535719202
Apartment,3799999,1920,3,4,Ras Al Khor,1979.1661458333333,25.18428786079,55.33392546918
Residence,1504755,1105,2,3,Dubailand,1361.7692307692307,25.084730688415,55.335249241558
Residence,2299000,2348,4,4,DAMAC Lagoons,979.1311754684838,25.00826681906,55.232079088485
Apartment,505000,409,0,1,Jumeirah Village Circle (JVC),1234.718826405868,25.057139,55.212045
Apartment,2600000,1047,2,3,Dubai Hills Estate,2483.285577841452,25.109677,55.244772
Apartment,15000000,2172,2,3,Downtown Dubai,6906.077348066298,25.197167,55.273931
Apartment,2900000,3194,3,4,Jumeirah Village Circle (JVC),907.9524107701941,25.053565,55.220056
Apartment,1499999,733,1,2,Ras Al Khor,2046.3833560709413,25.18428786079,55.33392546918
Apartment,1850000,1470,3,3,Al Jaddaf,1258.5034013605443,25.212295131212,55.319120377354
Apartment,5100000,1671,3,4,Downtown Dubai,3052.064631956912,25.195246,55.26956
Apartment,1420000,870,2,3,Meydan City,1632.183908045977,25.173195,55.305709
Apartment,1470000,1189,2,3,Meydan City,1236.3330529857024,25.173483698701,55.30507470069
Apartment,895000,816,1,2,Dubai Sports City,1096.813725490196,25.041071343342,55.216379809315
Apartment,810000,557,1,2,Meydan City,1454.2190305206464,25.173239260876,55.301142510948
Apartment,4950000,1472,3,4,Downtown Dubai,3362.771739130435,25.18881319862,55.280351949836
Residence,1545024,1080,2,3,Dubailand,1430.5777777777778,25.084730688415,55.335249241558
Apartment,1899999,942,2,2,Ras Al Khor,2016.9840764331211,25.18428786079,55.33392546918
Apartment,4499999,2277,4,5,Ras Al Khor,1976.284145805885,25.18428786079,55.33392546918
Apartment,3799999,1917,3,4,Ras Al Khor,1982.263432446531,25.18428786079,55.33392546918
House,19378000,11500,6,7,DAMAC Hills,1685.0434782608695,25.023301857765,55.250041626629
House,4701000,3782,4,2,Mohammed Bin Rashid City,1242.993125330513,25.128481072737,55.340038618878
Apartment,800000,752,1,2,Jebel Ali,1063.8297872340424,24.977867838818,55.091896558604
Apartment,700000,402,0,1,Arjan,1741.2935323383085,25.057845,55.239318
Residence,485000,404,0,1,DAMAC Hills 2 (Akoya by DAMAC),1200.4950495049504,24.984072678362,55.391990258035
Apartment,550000,483,0,1,Meydan City,1138.7163561076604,25.172579594014,55.302232501781
Apartment,1300000,1665,2,3,Mirdif,780.7807807807808,25.223753,55.424652
Apartment,600000,474,0,1,DAMAC Hills,1265.8227848101267,25.020692,55.24445
Apartment,510000,425,0,1,DAMAC Hills 2 (Akoya by DAMAC),1200.0,24.984101265596,55.392221592533
Apartment,1780000,811,1,1,Dubai Marina,2194.82120838471,25.079062548084,55.141165893499
Apartment,5300000,1280,2,2,Dubai Harbour,4140.625,25.097018737277,55.139677392845
Apartment,2399204,1423,2,3,DIFC,1686.0182712579058,25.211736,55.28303
Apartment,16950000,2662,4,5,Umm Suqeim,6367.392937640871,25.137430613118,55.189114904042
Apartment,12250000,1844,3,4,Umm Suqeim,6643.167028199566,25.137430613118,55.189114904042
Apartment,14900000,2473,3,4,Umm Suqeim,6025.070764253943,25.137430613118,55.189114904042
Apartment,15600000,2662,4,5,Umm Suqeim,5860.255447032307,25.137430613118,55.189114904042
Apartment,13900000,2731,4,5,Umm Suqeim,5089.710728670817,25.137430613118,55.189114904042
Apartment,1120050,1179,2,2,Arjan,950.0,25.060127,55.241253
House,6190000,4573,6,6,DAMAC Lagoons,1353.5972009621692,25.015643425123,55.241404828704
Apartment,1900000,1036,1,1,Dubai Marina,1833.976833976834,25.075284,55.134437
Apartment,2248092,1248,2,3,Sobha Hartland,1801.3557692307693,25.179953233136,55.303501599751
Apartment,4300000,1318,2,2,Dubai Harbour,3262.5189681335355,25.099105539096,55.140385748139
Apartment,2950000,1102,2,2,Downtown Dubai,2676.950998185118,25.196457,55.270403
Residence,1800000,2280,4,4,DAMAC Lagoons,789.4736842105264,25.006201177565,55.239224338794
Apartment,3075000,1500,2,3,Business Bay,2050.0,25.183857,55.255223
Apartment,2600000,1138,2,3,Za'abeel,2284.7100175746923,25.209721020368,55.292906065563
Apartment,790716,536,1,2,Meydan City,1475.2164179104477,25.172399705542,55.305052464873
Apartment,550000,390,0,1,Meydan City,1410.2564102564102,25.173341,55.305688
Apartment,1300000,1310,2,3,Al Furjan,992.3664122137404,25.031628,55.14952
House,2450000,1915,4,7,DAMAC Hills,1279.373368146214,25.019226194944,55.260164598527
Apartment,590000,931,1,2,Dubai Sports City,633.7271750805586,25.039616,55.218111
Apartment,1599000,909,1,2,Downtown Dubai,1759.075907590759,25.190219,55.281293
Apartment,10950000,1982,2,3,Palm Jumeirah,5524.722502522704,25.101085379082,55.116017793206
Apartment,3050000,1455,2,3,Jumeirah Lake Towers (JLT),2096.219931271478,25.077784316716,55.156890234407
Apartment,5100000,1780,3,4,Za'abeel,2865.1685393258426,25.201840583397,55.281308344867
Apartment,4750000,1719,3,3,Downtown Dubai,2763.234438627109,25.196457,55.270403
Apartment,3700000,1381,2,2,Dubai Creek Harbour,2679.217958001448,25.208960192552,55.343657391601
House,21000000,12381,5,7,Mohammed Bin Rashid City,1696.147322510298,25.127992958354,55.347261151384
Apartment,2208531,1132,2,3,Ras Al Khor,1950.9991166077739,25.18428786079,55.33392546918
Apartment,7910000,2029,3,4,Dubai Harbour,3898.4721537703304,25.090251354899,55.144590998258
Apartment,1425000,863,1,2,Sobha Hartland,1651.2166859791425,25.176896008431,55.310086359727
House,17999999,3275,5,6,DAMAC Hills,5496.182900763359,25.028443765229,55.257807318976
Apartment,1700000,870,1,2,Business Bay,1954.0229885057472,25.183857,55.255223
Residence,1300000,1881,3,5,DAMAC Hills 2 (Akoya by DAMAC),691.1217437533227,24.988971794153,55.3980848921
Apartment,900000,1262,2,2,Dubai Investment Park (DIP),713.1537242472266,24.990358487857,55.18182230917
Apartment,1600000,876,1,2,Downtown Dubai,1826.4840182648402,25.187137,55.275907
Residence,3280000,2593,5,5,DAMAC Lagoons,1264.944080215966,25.00709078735,55.224998057112
Residence,3280000,2593,5,5,DAMAC Lagoons,1264.944080215966,25.00709078735,55.224998057112
Residence,3300000,3300,5,5,DAMAC Lagoons,1000.0,25.00709078735,55.224998057112
Residence,1614000,2000,3,3,DAMAC Hills 2 (Akoya by DAMAC),807.0,24.988734558817,55.384002690398
Apartment,1550000,788,1,2,Mohammed Bin Rashid City,1967.0050761421319,25.16443445942,55.281220669972
Residence,2600000,1908,3,4,Arabian Ranches 3,1362.6834381551362,25.073914950296,55.334088214588
Residence,1300000,2772,4,5,Dubai Investment Park (DIP),468.97546897546897,24.983420496375,55.154135972752
Apartment,865000,998,2,2,Dubailand,866.7334669338677,25.034140817319,55.334538727502
Residence,8905000,6902,0,0,Mohammed Bin Rashid City,1290.2057374674007,25.146877626698,55.284571929686
Apartment,790000,350,0,1,Business Bay,2257.1428571428573,25.180653834591,55.25276092083
House,1763000,2261,4,3,DAMAC Hills 2 (Akoya by DAMAC),779.7434763379035,24.988734558817,55.384002690398
Apartment,5450000,1870,3,4,Dubai Creek Harbour,2914.438502673797,25.201544757002,55.344105247548
Apartment,3653888,1497,3,4,Dubai Creek Harbour,2440.806947227789,25.205529422543,55.346511256165
Apartment,1257575,2300,2,2,Jumeirah Village Triangle (JVT),546.7717391304348,25.044014305506,55.185663558555
Apartment,1375000,752,1,1,Dubai Creek Harbour,1828.4574468085107,25.204765,55.349453
Apartment,749990,527,0,1,Business Bay,1423.1309297912715,25.180621,55.269121
Apartment,450000,580,0,1,Dubai Sports City,775.8620689655172,25.03700981497,55.222422681676
House,9600000,5825,4,5,Tilal Al Ghaf,1648.068669527897,25.026002627856,55.220578009336
House,9550000,5825,4,5,Tilal Al Ghaf,1639.4849785407725,25.026002627856,55.220578009336
Apartment,8900000,1514,3,3,Dubai Harbour,5878.467635402906,25.097474627493,55.13884581406
Apartment,14640000,2464,4,4,Dubai Harbour,5941.558441558442,25.097474627493,55.13884581406
House,3200000,2990,3,3,Dubai South,1070.2341137123747,24.856029457071,55.146129095324
House,9600000,5825,4,5,Tilal Al Ghaf,1648.068669527897,25.026002627856,55.220578009336
Apartment,738101,661,1,1,Jumeirah Village Circle (JVC),1116.642965204236,25.059307559208,55.208860887438
House,4663750,4474,4,4,Al Furjan,1042.411712114439,25.027092645964,55.149378830049
Apartment,4400000,1559,2,3,Al Wasl,2822.3220012828738,25.189411912305,55.24556760774
House,2200000,2311,4,4,The Valley,951.968844655993,25.011970437075,55.454185969918
Apartment,650000,1053,1,2,Dubai Sports City,617.283950617284,25.03930449368,55.216155782537
Apartment,750000,1047,1,2,Motor City,716.3323782234957,25.043746,55.246751
Apartment,340000,409,0,1,Dubai Silicon Oasis,831.2958435207823,25.118535,55.395352
Apartment,1470000,765,1,1,Mina Rashid,1921.5686274509803,25.256229744138,55.278225256868
House,27832000,14862,9,9,DAMAC Hills,1872.695464944153,25.020483302739,55.249151866231
House,14856000,7862,8,8,DAMAC Hills,1889.5955227677437,25.020483302739,55.249151866231
Apartment,1048000,698,1,1,DAMAC Hills,1501.432664756447,25.013657687123,55.253179601528
